ts_week,KOSPI,ln_KOSPI,D_ln_KOSPI
2016w25,1979.302,7.5904995,0.00070454
2016w26,1943.004,7.5719905,-0.01850903
2016w27,1979.934,7.5908188,0.01882828
2016w28,1991.438,7.5966123,0.00579348
2016w29,2016.588,7.6091623,0.01254998
2016w30,2019.23,7.6104715,0.00130928
2016w31,2011.93,7.6068497,-0.00362179
2016w32,2037.256,7.6193591,0.01250934
2016w33,2049.3625,7.625284,0.00592496
2016w34,2047.002,7.6241316,-0.00115249
2016w35,2035.392,7.6184437,-0.00568785
2016w36,2058.106,7.6295414,0.01109771
2016w37,2009.57,7.605676,-0.02386537
2016w38,2031.795,7.6166749,0.01099887
2016w39,2057.156,7.6290797,0.01240481
2016w40,2054.1975,7.6276405,-0.00143919
2016w41,2038.344,7.619893,-0.00774755
2016w42,2034.448,7.6179798,-0.00191318
2016w43,2031.184,7.6163742,-0.00160565
2016w44,1999.548,7.6006764,-0.01569772
2016w45,1988.792,7.5952827,-0.00539374
2016w46,1977.312,7.5894936,-0.00578907
2016w47,1976.662,7.5891648,-0.00032878
2016w48,1979.642,7.5906713,0.00150646
2016w49,1989.358,7.5955673,0.00489595
2016w50,2032.286,7.6169165,0.02134929
2016w51,2039.252,7.6203384,0.00342181
2016w52,2033.354,7.6174419,-0.00289643
2017w1,2041.368,7.6213755,0.00393352
2017w2,2066.6,7.63366,0.01228457
2017w3,2068.996,7.6348187,0.00115872
2017w4,2070.57,7.6355792,0.00076047
2017w5,2073.055,7.6367786,0.00119943
2017w6,2071.782,7.6361644,-0.00061426
2017w7,2079.9,7.6400751,0.00391071
2017w8,2099.136,7.6492811,0.00920602
2017w9,2089.64,7.6447471,-0.00453403
2017w10,2091.846,7.6458022,0.00105513
2017w11,2139.806,7.6684704,0.02266824
2017w12,2169.072,7.6820547,0.01358426
2017w13,2162.164,7.6788649,-0.00318985
2017w14,2158.788,7.6773022,-0.00156262
2017w15,2133.914,7.6657131,-0.0115891
2017w16,2149.362,7.6729263,0.0072132
2017w17,2198.666,7.6956061,0.02267976
2017w18,2230.455,7.7099609,0.01435479
2017w19,2286.3175,7.7346977,0.02473684
2017w20,2290.872,7.7366878,0.00199009
2017w21,2326.268,7.7520205,0.01533274
2017w22,2352.072,7.7630519,0.01103138
2017w23,2368.505,7.7700142,0.00696231
2017w24,2365.738,7.7688453,-0.00116893
2017w25,2369.326,7.7703608,0.0015155
2017w26,2390.124,7.7791005,0.00873972
2017w27,2386.206,7.7774599,-0.00164059
2017w28,2398.798,7.7827231,0.00526312
2017w29,2434.596,7.7975361,0.01481305
2017w30,2434.034,7.7973052,-0.00023087
2017w31,2407.12,7.7861863,-0.01111895
2017w32,2368.21,7.7698897,-0.01629662
2017w33,2350.63,7.7624387,-0.00745102
2017w34,2368.216,7.7698922,0.00745355
2017w35,2365.642,7.7688047,-0.00108749
2017w36,2333.2,7.754996,-0.01380873
2017w37,2369.692,7.7705153,0.01551927
2017w38,2408.334,7.7866905,0.01617523
2017w39,2378.98,7.7744271,-0.0122634
2017w40,2419.5338,7.7913301,0.01690303
2017w41,2460.0875,7.8079522,0.01662206
2017w42,2481.986,7.8168143,0.00886213
2017w43,2490.06,7.8200621,0.00324776
2017w44,2537.232,7.838829,0.01876692
2017w45,2548.154,7.8431245,0.00429545
2017w46,2528.804,7.8355017,-0.00762271
2017w47,2536.072,7.8383717,0.00286996
2017w48,2497.336,7.8229798,-0.01539186
2017w49,2482.428,7.8169924,-0.00598745
2017w50,2472.918,7.8131541,-0.00383828
2017w51,2460.63,7.8081727,-0.00498142
2017w52,2443.8333,7.8013231,-0.00684957
2018w1,2482.495,7.8170194,0.01569626
2018w2,2501.518,7.824653,0.00763364
2018w3,2515.394,7.8301847,0.0055317
2018w4,2542.74,7.8409975,0.01081279
2018w5,2565.264,7.8498167,0.00881916
2018w6,2422.602,7.7925974,-0.05721923
2018w7,2400.8,7.7835573,-0.00904015
2018w8,2430.678,7.7959255,0.01236822
2018w9,2435.8275,7.7980418,0.0021163
2018w10,2416.164,7.7899364,-0.00810538
2018w11,2490.208,7.8201215,0.03018508
2018w12,2471.66,7.8126453,-0.00747625
2018w13,2438.13,7.7989866,-0.01365864
2018w14,2432.35,7.7966131,-0.00237348
2018w15,2447.364,7.8027668,0.00615366
2018w16,2470.734,7.8122706,0.00950375
2018w17,2471.02,7.8123863,0.00011575
2018w18,2492.405,7.8210034,0.00861709
2018w19,2458.915,7.8074755,-0.01352791
2018w20,2460.714,7.8082068,0.00073136
2018w21,2466.0725,7.8103821,0.00217525
2018w22,2441.442,7.8003441,-0.01003796
2018w23,2455.92,7.8062567,0.00591259
2018w24,2441.625,7.8004191,-0.00583764
2018w25,2355.062,7.7643223,-0.03609675
2018w26,2338.24,7.7571538,-0.00716854
2018w27,2268.036,7.7266695,-0.03048425
2018w28,2291.308,7.7368781,0.01020857
2018w29,2292.3,7.737311,0.00043285
2018w30,2281.318,7.7325086,-0.00480233
2018w31,2290.744,7.7366319,0.00412331
2018w32,2294.922,7.7384541,0.0018222
2018w33,2248.8025,7.7181531,-0.020301
2018w34,2273.416,7.7290388,0.01088569
2018w35,2308.336,7.7442822,0.01524337
2018w36,2296.742,7.7392469,-0.00503532
2018w37,2291.852,7.7371155,-0.00213137
2018w38,2316.614,7.7478619,0.01074641
2018w39,2349.25,7.7618514,0.01398949
2018w40,2297.615,7.7396269,-0.0222245
2018w41,2193.49,7.6932492,-0.04637775
2018w42,2152.464,7.6743685,-0.01888065
2018w43,2091.168,7.645478,-0.02889047
2018w44,2032.178,7.6168634,-0.02861464
2018w45,2084.79,7.6424234,0.02556001
2018w46,2080.036,7.6401405,-0.00228293
2018w47,2077.424,7.6388839,-0.00125654
2018w48,2100.324,7.6498469,0.01096295
2018w49,2098.408,7.6489342,-0.00091266
2018w50,2070.852,7.6357154,-0.01321885
2018w51,2066.73,7.6337229,-0.00199247
2018w52,2038.125,7.6197855,-0.01393738
2019w1,2012.7625,7.6072634,-0.01252211
2019w2,2058.67,7.6298154,0.02255199
2019w3,2111.846,7.6553177,0.0255023
2019w4,2149.122,7.6728147,0.01749694
2019w5,2199.4675,7.6959706,0.0231559
2019w6,2187.0667,7.6903165,-0.00565406
2019w7,2204.956,7.6984628,0.00814633
2019w8,2225.422,7.7077018,0.00923901
2019w9,2211.8725,7.7015947,-0.00610712
2019w10,2159.232,7.6775079,-0.02408684
2019w11,2163.374,7.6794243,0.00191644
2019w12,2174.282,7.6844538,0.00502946
2019w13,2146.294,7.6714979,-0.01295586
2019w14,2201.438,7.6968661,0.02536815
2019w15,2227.744,7.7087447,0.01187863
2019w16,2228.218,7.7089574,0.00021275
2019w17,2201.556,7.6969197,-0.01203778
2019w18,2204.22,7.698129,0.00120932
2019w19,2126.812,7.6623794,-0.03574956
2019w20,2070.764,7.6356729,-0.02670652
2019w21,2055.044,7.6280525,-0.00762036
2019w22,2044.108,7.6227168,-0.00533575
2019w23,2076.975,7.6386678,0.015951
2019w24,2101.97,7.6506303,0.01196249
2019w25,2121.346,7.6598061,0.00917579
2019w26,2127.634,7.6627658,0.00295977
2019w27,2100.306,7.6498383,-0.01292752
2019w28,2072.106,7.6363208,-0.01351757
2019w29,2083.808,7.6419523,0.00563151
2019w30,2070.794,7.6356874,-0.00626488
2019w31,2005.136,7.6034672,-0.03222022
2019w32,1925.572,7.5629783,-0.04048882
2019w33,1932.8175,7.5667341,0.00375572
2019w34,1948.104,7.5746119,0.00787781
2019w35,1947.216,7.5741559,-0.00045593
2019w36,1997.53,7.5996667,0.02551076
2019w37,2047.8333,7.6245376,0.02487091
2019w38,2079.326,7.6397991,0.01526148
2019w39,2072.386,7.6364559,-0.0033432
2019w40,2036.6875,7.61908,-0.01737589
2019w41,2046.6025,7.6239364,0.00485639
2019w42,2070.894,7.6357357,0.0117993
2019w43,2087.326,7.6436391,0.00790342
2019w44,2097.376,7.6484423,0.00480322
2019w45,2138.48,7.6678506,0.01940826
2019w46,2145.094,7.6709387,0.00308808
2019w47,2120.124,7.6592299,-0.0117088
2019w48,2109.536,7.6542233,-0.00500656
2019w49,2076.84,7.6386028,-0.01562051
2019w50,2135.874,7.6666312,0.02802842
2019w51,2198.978,7.695748,0.02911678
2019w52,2197.4725,7.6950631,-0.00068487
2020w1,2170.56,7.6827405,-0.01232264
2020w2,2202.458,7.6973293,0.01458881
2020w3,2246.386,7.717078,0.01974869
2020w4,2230.0333,7.7097718,-0.00730617
2020w5,2145.814,7.6712742,-0.03849757
2020w6,2205.942,7.6989099,0.02763566
2020w7,2233.196,7.711189,0.01227911
2020w8,2150.266,7.6733468,-0.03784219
2020w9,2027.066,7.6143447,-0.05900213
2020w10,2020.502,7.6111013,-0.00324343
2020w11,1780.268,7.4845192,-0.12658208
2020w12,1541.484,7.3405009,-0.14401833
2020w13,1716.098,7.4478084,0.10730752
2020w14,1750.248,7.4675128,0.01970438
2020w15,1837.378,7.5160948,0.04858206
2020w16,1887.335,7.5429211,0.02682623
2020w17,1911.35,7.5555651,0.01264402
2020w18,1921.465,7.5608432,0.00527812
2020w19,1932.152,7.5663897,0.00554649
2020w20,1942.076,7.5715128,0.0051231
2020w21,1996.492,7.5991469,0.02763414
2020w22,2048.322,7.6247762,0.02562928
2020w23,2170.652,7.6827829,0.05800666
2020w24,2134.728,7.6660945,-0.01668835
2020w25,2134.764,7.6661114,0.00001686
2020w26,2122.068,7.6601464,-0.00596502
2020w27,2149.316,7.6729049,0.01275857
2020w28,2169.34,7.6821783,0.00927332
2020w29,2202.772,7.6974718,0.01529359
2020w30,2224.028,7.7070752,0.0096034
2020w31,2262.11,7.7240533,0.01697804
2020w32,2362.238,7.7673648,0.04331147
2020w33,2406.4025,7.7858882,0.01852342
2020w34,2327.182,7.7524134,-0.0334748
2020w35,2348.658,7.7615994,0.00918601
2020w36,2382.93,7.7760861,0.01448672
2020w37,2408.094,7.7865908,0.01050474
2020w38,2395.294,7.7812613,-0.00532958
2020w39,2304.14,7.7424628,-0.03879847
2020w40,2361.95,7.7672428,0.02478004
2020w41,2396.445,7.7817417,0.01449884
2020w42,2357.674,7.7654308,-0.01631085
2020w43,2352.294,7.7631463,-0.00228452
2020w44,2316.51,7.747817,-0.01532928
2020w45,2417.528,7.7905008,0.04268379
2020w46,2507.508,7.8270447,0.0365439
2020w47,2573.382,7.8529763,0.02593156
2020w48,2617.298,7.8698978,0.0169215
2020w49,2709.988,7.9046995,0.03480172
2020w50,2758.202,7.9223343,0.01763481
2020w51,2765.346,7.924921,0.00258674
2020w52,2813.852,7.9423096,0.0173886
